what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1314442626328
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314442627156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442628718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442629984
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314442631515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442634437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442637296
activated,editor,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.editors.layout.LayoutEditor",1314442638578
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314442642578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442643562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442645500
activated,editor,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.editors.layout.LayoutEditor",1314442646343
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314442648046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314442649500
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1314442650203
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314442652640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442653796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442660687
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314442661937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314442673796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442676500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314442676625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1314442695609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314442696953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314442698406
