what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440328171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440328171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440328265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440335500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440340359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440340375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440340453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440350109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440354500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440354500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440354578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440451828
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314440451875
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314440453640
activated,editor,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1314440456828
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314440457953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440458500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440503375
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314440505703
activated,editor,com.android.ide.eclipse.adt,0.9.3.v200909031112-12945,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1314440508468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440510453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440513015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440520015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440520031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314440520109
