what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437249296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437253000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437253015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437253062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437267406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437267640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437388671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437392500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437395296
opened,view,com.android.ide.eclipse.ddms,0.9.3.v200909031112-12945,"com.android.ide.eclipse.ddms.views.LogCatView",1314437395484
activated,view,com.android.ide.eclipse.ddms,0.9.3.v200909031112-12945,"com.android.ide.eclipse.ddms.views.LogCatView",1314437395531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.views.showView",1314437395531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.views.showView",1314437395531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437402593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437402609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437402687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437404796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437405343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437405343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437405468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437422562
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314437423062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314437427218
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1314437672250
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1314437672265
