what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438503015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438503109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438512703
activated,view,com.android.ide.eclipse.ddms,0.9.3.v200909031112-12945,"com.android.ide.eclipse.ddms.views.LogCatView",1314438512718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438525718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438529984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438540281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438551593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438553718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438553718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438553812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438568562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438575453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438713000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438718828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438718828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438718890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438719750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438720937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438776468
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314438777406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438778078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438779781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438781343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314438785984
