what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314444191125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444194687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444194687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444194750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444204515
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314444209015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444214031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444214062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444214171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444215046
activated,view,com.android.ide.eclipse.ddms,0.9.3.v200909031112-12945,"com.android.ide.eclipse.ddms.views.LogCatView",1314444216328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444216671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444217234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444217312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444218093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444218671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444218671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444218750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444233406
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314444234718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444237312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444237328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444237375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444339890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314444341484
